last_obs,v_inf,ip,h,range,n_imp,last_obs_jd,fullname,ps_max,ts_max,diameter,ps_cum,id,des
2024-01-20,10.000298260272,2.427276e-07,26.83,2057-2113,10,2460329.5,(2024 BP4),-8.26,0,0.0147,-7.65,bK24B04P,2024 BP4
2010-02-20,14.47,7.785e-10,21.27,2059-2059,1,2455247.5,(2010 DG77),-7.06,0,0.19,-7.06,bK10D77G,2010 DG77
2025-09-24,9.91181850918257,1.3885e-07,28.41,2084-2115,2,2460942.5,(2025 SU),-8.68,0,0.007,-8.65,bK25S00U,2025 SU
2025-09-24,8.60526165922119,1.754534e-05,24.67,2087-2125,6,2460942.5,(2025 SU3),-5.23,0,0.039,-4.89,bK25S03U,2025 SU3
2025-10-05,4.60332589410608,2.055321e-06,27.18,2110-2125,7,2460953.5,(2025 SV6),-7.52,0,0.012,-7.22,bK25S06V,2025 SV6
2025-09-02,11.8163810696692,5.684e-08,30.64,2113-2113,2,2460920.5,(2025 RO1),-10.40,0,0.0025,-10.21,bK25R01O,2025 RO1
2025-09-15,10.4563859548958,1.4012e-07,29.70,2083-2089,2,2460933.5,(2025 RP3),-9.35,0,0.0039,-9.25,bK25R03P,2025 RP3
2025-09-16,16.17,1.125e-07,27.15,2057-2057,1,2460934.5,(2025 RT3),-7.66,0,0.013,-7.66,bK25R03T,2025 RT3
2025-10-17,8.74890495863447,0.0006142177101,26.40,2103-2125,114,2460965.5,(2025 SQ4),-4.55,0,0.018,-4.20,bK25S04Q,2025 SQ4
2025-09-19,6.89463259486334,0.000148716402,31.66,2042-2124,51,2460937.5,(2025 SY1),-7.23,0,0.0016,-7.08,bK25S01Y,2025 SY1
2025-11-09,6.3171881246876,3.22407653e-05,27.07,2074-2123,24,2460988.5,(2025 VX),-5.84,0,0.013,-5.79,bK25V00X,2025 VX
2025-11-23,9.03,3.231e-09,24.33,2048-2048,1,2461002.5,(2025 VP2),-7.93,0,0.046,-7.93,bK25V02P,2025 VP2
2025-11-01,7.16,1.781e-08,30.34,2112-2112,1,2460980.5,(2025 UX18),-10.70,0,0.0029,-10.70,bK25U18X,2025 UX18
2025-10-21,11.4323269545493,8.04124e-06,26.23,2052-2093,4,2460969.5,(2025 UR),-5.71,0,0.019,-5.68,bK25U00R,2025 UR
2024-03-11,8.72166409721593,1.32324e-06,24.94,2080-2123,3,2460380.5,(2024 CZ3),-6.01,0,0.035,-6.00,bK24C03Z,2024 CZ3
2024-03-15,6.85066197460782,8.57193e-07,28.93,2118-2123,2,2460384.5,(2024 EK3),-8.38,0,0.0055,-8.37,bK24E03K,2024 EK3
2023-06-25,8.61,1.380e-08,25.16,2123-2123,1,2460120.5,(2023 LV),-8.33,0,0.031,-8.33,bK23L00V,2023 LV
2024-04-04,9.01216838996358,5.239279e-06,25.81,2058-2123,19,2460404.5,(2024 FB),-6.51,0,0.023,-5.97,bK24F00B,2024 FB
2024-03-19,4.80039720758864,3.0941e-08,29.39,2107-2123,3,2460388.5,(2024 FD1),-10.30,0,0.0045,-10.08,bK24F01D,2024 FD1
2005-12-30,9.88400047131651,6.95923e-07,23.64,2082-2123,14,2453734.5,(2005 WG57),-6.00,0,0.0631,-5.74,bK05W57G,2005 WG57
2023-04-18,8.45123832041282,9.334127e-06,30.48,2082-2123,23,2460052.5,(2023 HO36),-8.61,0,0.0027,-8.03,bK23H36O,2023 HO36
2024-05-12,6.33493952252538,5.0432e-07,28.32,2106-2124,4,2460442.5,(2024 JT),-8.41,0,0.0074,-8.28,bK24J00T,2024 JT
2024-04-05,29.7632140033147,2.344702e-06,26.54,2073-2084,4,2460405.5,(2024 GO),-5.91,0,0.017,-5.88,bK24G00O,2024 GO
2024-04-16,18.14,1.0207e-05,31.76,2112-2112,2,2460416.5,(2024 HA),-8.47,0,0.0015,-8.29,bK24H00A,2024 HA
2008-04-30,7.529890825475,0.000267887678,25.75,2077-2123,40,2454586.5,(2008 HJ),-4.69,0,0.024,-4.22,bK08H00J,2008 HJ
2024-04-17,8.23984385982526,3.4005726e-05,26.81,2116-2124,43,2460417.5,(2024 GF6),-5.95,0,0.015,-5.72,bK24G06F,2024 GF6
2024-05-03,7.98,1.164e-08,29.44,2045-2045,1,2460433.5,(2024 HO2),-9.77,0,0.0044,-9.77,bK24H02O,2024 HO2
2024-09-13,3.37833307742773,3.58205e-06,28.90,2115-2120,5,2460566.5,(2024 RA5),-7.97,0,0.0056,-7.83,bK24R05A,2024 RA5
2024-04-13,11.7820758905849,4.12594e-06,28.90,2099-2102,3,2460413.5,(2024 GW4),-7.48,0,0.0056,-7.44,bK24G04W,2024 GW4
2012-03-19,15.1283166104497,3.541933e-05,25.55,2064-2111,19,2456005.5,(2012 EK5),-5.02,0,0.0261,-4.74,bK12E05K,2012 EK5
2012-11-06,12.2788068534277,1.1044167e-05,26.72,2038-2103,10,2456237.5,(2012 UU158),-5.75,0,0.015,-5.70,bK12UF8U,2012 UU158
2016-06-09,12.6309981367424,3.8642e-07,27.10,2035-2072,3,2457548.5,(2016 LE10),-7.52,0,0.013,-7.22,bK16L10E,2016 LE10
2024-05-05,13.9053904425378,8.2637e-09,25.71,2079-2104,3,2460435.5,(2024 HL2),-8.76,0,0.024,-8.46,bK24H02L,2024 HL2
2024-05-17,21.11,7.047e-08,23.80,2082-2082,1,2460447.5,(2024 HU),-6.36,0,0.059,-6.36,bK24H00U,2024 HU
2024-05-09,3.05,1.932e-08,28.25,2110-2110,1,2460439.5,(2024 JN),-9.74,0,0.0076,-9.74,bK24J00N,2024 JN
2024-05-06,12.9610051665702,0.0002311398,27.73,2076-2085,3,2460436.5,(2024 JR1),-4.94,0,0.0096,-4.93,bK24J01R,2024 JR1
2010-07-19,10.29,5.69492e-07,25.68,2092-2101,2,2455396.5,(2010 NH),-6.75,0,0.025,-6.75,bK10N00H,2010 NH
2024-05-03,7.14699204021785,1.1935e-06,28.65,2109-2121,2,2460433.5,(2024 HZ),-8.17,0,0.0063,-8.09,bK24H00Z,2024 HZ
2024-03-07,9.48521316197916,1.253155e-07,27.18,2085-2124,4,2460376.5,(2024 EH),-8.43,0,0.012,-8.24,bK24E00H,2024 EH
2024-03-07,14.7472090355083,2.7783141e-06,26.43,2078-2119,9,2460376.5,(2024 EJ2),-6.21,0,0.018,-6.19,bK24E02J,2024 EJ2
2010-04-15,9.73583297105155,1.56416e-06,26.04,2043-2104,5,2455301.5,(2010 FD),-6.53,0,0.021,-6.43,bK10F00D,2010 FD
2021-05-30,6.1007931545381,2.27168542e-05,29.95,2056-2119,50,2459364.5,(2021 KB22),-7.95,0,0.0035,-7.32,bK21K22B,2021 KB22
2019-06-07,13.16,2.390e-08,28.68,2087-2087,1,2458641.5,(2019 LD42),-9.45,0,0.0062,-9.45,bK19L42D,2019 LD42
2022-05-07,6.1863872293022,0.000119458625,29.36,2071-2120,37,2459706.5,(2022 JN11),-6.75,0,0.00451,-6.36,bK22J11N,2022 JN11
2024-05-12,9.27447185339314,4.1669481e-06,28.80,2059-2072,8,2460442.5,(2024 JH3),-7.55,0,0.0059,-7.17,bK24J03H,2024 JH3
2024-05-08,12.9453062154249,2.598873e-05,26.92,2072-2124,7,2460438.5,(2024 JN3),-5.56,0,0.014,-5.54,bK24J03N,2024 JN3
2024-05-10,8.48,6.497e-10,28.19,2105-2105,1,2460440.5,(2024 JV6),-11.03,0,0.0078,-11.03,bK24J06V,2024 JV6
2024-05-09,9.61347326856133,1.9247e-08,29.10,2095-2104,2,2460439.5,(2024 JT3),-9.93,0,0.0051,-9.91,bK24J03T,2024 JT3
2024-05-16,23.9255113501842,2.3158699e-06,20.98,2082-2121,12,2460446.5,(2024 JW16),-3.98,0,0.22,-3.63,bK24J16W,2024 JW16
2024-05-30,11.09,2.761e-08,28.21,2109-2109,1,2460460.5,(2024 KB1),-9.35,0,0.0077,-9.35,bK24K01B,2024 KB1
2024-06-07,19.02,4.563e-09,25.55,2078-2078,1,2460468.5,(2024 LA),-8.42,0,0.026,-8.42,bK24L00A,2024 LA
2024-06-16,21.3929509772509,1.2484e-07,26.11,2052-2079,2,2460477.5,(2024 LZ4),-7.09,0,0.02,-6.98,bK24L04Z,2024 LZ4
2024-05-14,7.18079532812866,4.05405e-06,29.59,2086-2120,11,2460444.5,(2024 JN16),-8.14,0,0.0041,-7.95,bK24J16N,2024 JN16
2024-09-10,4.21978283505384,3.433381e-05,27.54,2104-2120,9,2460563.5,(2024 QL1),-6.48,0,0.011,-6.18,bK24Q01L,2024 QL1
2024-09-13,22.2856291985257,0.000189269118,27.09,2085-2117,23,2460566.5,(2024 RW13),-4.97,0,0.013,-4.55,bK24R13W,2024 RW13
2019-04-08,21.6973394099888,7.016579e-07,24.85,2034-2083,7,2458581.5,(2019 GX186),-5.84,0,0.0363,-5.56,bK19GI6X,2019 GX186
2024-09-11,13.217293576531,2.213508e-06,27.46,2066-2124,20,2460564.5,(2024 RL8),-7.47,0,0.011,-6.94,bK24R08L,2024 RL8
2024-06-29,15.5993462452173,2.261276e-05,25.93,2102-2123,5,2460490.5,(2024 MS1),-5.39,0,0.022,-5.27,bK24M01S,2024 MS1
2024-12-02,6.05,1.008e-10,25.48,2104-2104,1,2460646.5,(2024 MH1),-10.61,0,0.027,-10.61,bK24M01H,2024 MH1
2024-11-29,10.0604423318435,1.316229e-05,27.65,2081-2086,3,2460643.5,(2024 WU24),-6.27,0,0.01,-6.26,bK24W24U,2024 WU24
2024-12-06,15.32,9.244e-08,26.45,2099-2099,1,2460650.5,(2024 XA6),-7.80,0,0.017,-7.80,bK24X06A,2024 XA6
2024-11-10,7.64,1.342e-08,27.92,2120-2120,1,2460624.5,(2024 US),-9.69,0,0.0088,-9.69,bK24U00S,2024 US
2024-09-06,10.5420998483571,2.178143e-06,28.55,2066-2089,11,2460559.5,(2024 RH6),-7.77,0,0.0066,-7.42,bK24R06H,2024 RH6
2020-06-17,13.1465001103746,6.844873e-06,30.15,2047-2112,8,2459017.5,(2020 MQ61),-7.72,0,0.00318,-7.40,bK20M61Q,2020 MQ61
2024-08-07,8.18595509670344,1.59404733e-05,25.55,2107-2124,44,2460529.5,(2024 PN1),-5.76,0,0.026,-5.42,bK24P01N,2024 PN1
2014-09-01,11.9637146002673,1.740338e-07,27.52,2106-2121,6,2456901.5,(2014 QJ365),-8.47,0,0.011,-8.22,bK14Qa5J,2014 QJ365
2024-08-29,5.04355833242388,3.6652e-06,27.56,2046-2122,2,2460551.5,(2024 QQ),-6.58,0,0.01,-6.56,bK24Q00Q,2024 QQ
2024-08-14,20.2576903344095,5.7675462e-05,27.23,2107-2124,22,2460536.5,(2024 PR5),-5.46,0,0.012,-5.32,bK24P05R,2024 PR5
2022-09-01,3.76,9.737e-08,27.03,2121-2121,1,2459823.5,(2022 PC2),-8.50,0,0.013,-8.50,bK22P02C,2022 PC2
2024-09-16,5.27638379039804,1.3893e-07,28.37,2075-2119,2,2460569.5,(2024 RK13),-8.95,0,0.0072,-8.78,bK24R13K,2024 RK13
2024-09-10,6.37179841543408,2.960306e-05,29.27,2094-2124,42,2460563.5,(2024 RP1),-7.15,0,0.0047,-6.93,bK24R01P,2024 RP1
2024-10-09,7.80905323515005,3.5562199e-06,29.23,2086-2124,14,2460592.5,(2024 TB7),-7.86,0,0.0048,-7.74,bK24T07B,2024 TB7
2024-10-10,6.91218241214404,1.2229734e-05,30.74,2056-2111,18,2460593.5,(2024 TQ9),-8.37,0,0.0024,-7.84,bK24T09Q,2024 TQ9
2024-09-14,11.0508590617018,7.12578059e-05,27.82,2096-2117,8,2460567.5,(2024 RQ10),-5.69,0,0.0092,-5.69,bK24R10Q,2024 RQ10
2024-09-15,5.6794527991912,4.7478e-07,28.01,2065-2115,2,2460568.5,(2024 RQ5),-7.88,0,0.00849,-7.88,bK24R05Q,2024 RQ5
2024-09-29,7.99836563020499,2.6400751e-06,28.92,2110-2123,16,2460582.5,(2024 SL1),-8.06,0,0.0056,-7.87,bK24S01L,2024 SL1
2024-09-12,1.24133280497625,5.50133e-06,28.84,2097-2116,5,2460565.5,(2024 RA16),-7.80,0,0.0058,-7.57,bK24R16A,2024 RA16
2024-09-14,7.93717463552091,1.0424878e-06,27.51,2086-2124,7,2460567.5,(2024 RN2),-7.76,0,0.011,-7.55,bK24R02N,2024 RN2
2024-10-08,16.04,3.613e-07,27.41,2078-2078,1,2460591.5,(2024 SN1),-7.50,0,0.011,-7.50,bK24S01N,2024 SN1
2024-09-28,11.4042375081397,3.86025911e-05,29.67,2068-2122,59,2460581.5,(2024 ST),-7.40,0,0.00394,-6.90,bK24S00T,2024 ST
2024-09-09,6.77,3.584e-08,29.08,2035-2035,1,2460562.5,(2024 RL3),-8.86,0,0.0052,-8.86,bK24R03L,2024 RL3
2024-10-21,8.07503253166595,4.707106e-07,28.64,2066-2113,11,2460604.5,(2024 TK13),-8.73,0,0.0063,-8.35,bK24T13K,2024 TK13
2024-09-14,11.3146062851143,2.5819928e-05,29.17,2096-2118,37,2460567.5,(2024 RS16),-7.21,0,0.005,-6.82,bK24R16S,2024 RS16
2024-09-20,17.01,2.183e-10,25.01,2114-2114,1,2460573.5,(2024 RZ21),-9.77,0,0.034,-9.77,bK24R21Z,2024 RZ21
2019-12-06,11.5288820470359,1.183565e-05,24.55,2080-2106,18,2458823.5,(2019 WU2),-4.98,0,0.042,-4.86,bK19W02U,2019 WU2
2024-09-28,11.5535425601596,3.4095819e-05,28.84,2074-2123,22,2460581.5,(2024 SO1),-6.78,0,0.0058,-6.52,bK24S01O,2024 SO1
2024-10-25,7.73,1.584e-08,29.34,2123-2123,1,2460608.5,(2024 UD1),-10.31,0,0.0046,-10.31,bK24U01D,2024 UD1
2024-09-12,18.14,5.958e-05,27.80,2062-2062,1,2460565.5,(2024 RC16),-5.26,0,0.0093,-5.26,bK24R16C,2024 RC16
2024-09-12,22.10,4.962e-07,27.17,2046-2046,1,2460565.5,(2024 RE16),-6.68,0,0.012,-6.68,bK24R16E,2024 RE16
2024-09-13,5.22,3.148e-07,26.71,2081-2081,1,2460566.5,(2024 RY10),-7.57,0,0.015,-7.57,bK24R10Y,2024 RY10
2024-09-28,12.6245636226679,9.1512533e-06,25.85,2084-2122,9,2460581.5,(2024 SQ),-5.87,0,0.023,-5.66,bK24S00Q,2024 SQ
2024-10-03,8.76679660377157,0.000526086756,27.56,2092-2118,20,2460586.5,(2024 RF10),-4.88,0,0.01,-4.74,bK24R10F,2024 RF10
2024-10-13,27.3611065907242,9.832e-08,24.63,2090-2111,2,2460596.5,(2024 TC22),-6.84,0,0.04,-6.59,bK24T22C,2024 TC22
2024-10-30,7.86482226026396,6.6237777e-05,28.48,2095-2124,40,2460613.5,(2024 UB1),-6.87,0,0.0068,-6.22,bK24U01B,2024 UB1
2024-09-14,6.83116137494725,1.68771042e-05,28.43,2087-2124,68,2460567.5,(2024 RC13),-7.54,0,0.007,-6.82,bK24R13C,2024 RC13
2024-10-08,10.5099766566279,6.793363e-06,26.40,2111-2120,5,2460591.5,(2024 SO4),-6.33,0,0.018,-6.12,bK24S04O,2024 SO4
2024-10-10,7.67,1.806e-08,27.59,2075-2075,1,2460593.5,(2024 TG5),-9.12,0,0.01,-9.12,bK24T05G,2024 TG5
2021-11-12,6.22880680328421,2.8280165e-05,25.81,2085-2119,59,2459530.5,(2021 VB),-5.87,0,0.023,-5.30,bK21V00B,2021 VB
2021-11-16,9.37518134523865,5.561883e-05,28.30,2072-2121,29,2459534.5,(2021 VZ22),-6.44,0,0.00741,-6.16,bK21V22Z,2021 VZ22
2009-11-11,6.95973291017575,4.25531e-06,29.55,2046-2121,24,2455146.5,(2009 VT1),-7.71,0,0.0042,-7.51,bK09V01T,2009 VT1
2024-10-03,4.72769435818517,3.6389e-07,25.01,2100-2117,3,2460586.5,(2024 RH2),-7.05,0,0.034,-6.86,bK24R02H,2024 RH2
2024-10-07,13.7800231727783,7.6793554e-06,25.88,2078-2124,21,2460590.5,(2024 SN8),-5.80,0,0.023,-5.66,bK24S08N,2024 SN8
2024-10-08,7.06826581651075,7.72721e-07,27.61,2080-2121,6,2460591.5,(2024 TT),-7.76,0,0.01,-7.71,bK24T00T,2024 TT
2024-10-04,10.3910583689803,2.8988e-06,28.38,2089-2096,2,2460587.5,(2024 TG),-7.36,0,0.00719,-7.32,bK24T00G,2024 TG
2024-10-09,10.75,1.390e-07,24.56,2112-2112,1,2460592.5,(2024 TH),-6.93,0,0.041,-6.93,bK24T00H,2024 TH
2024-10-08,8.93,3.347e-04,27.67,2028-2028,1,2460591.5,(2024 TK5),-3.63,0,0.0099,-3.63,bK24T05K,2024 TK5
2014-04-27,22.51176917965,4.0629e-09,26.50,2106-2111,2,2456774.5,(2014 HJ198),-9.05,0,0.017,-9.02,bK14HJ8J,2014 HJ198
2024-10-12,17.4280942960423,9.6547e-08,27.19,2058-2113,3,2460595.5,(2024 TO6),-7.82,0,0.012,-7.78,bK24T06O,2024 TO6
2024-10-12,10.7239332840705,9.473e-09,27.92,2059-2104,3,2460595.5,(2024 TU8),-9.58,0,0.0088,-9.43,bK24T08U,2024 TU8
2025-03-01,8.08,1.318e-07,25.16,2119-2119,1,2460735.5,(2024 WD18),-7.34,0,0.032,-7.34,bK24W18D,2024 WD18
2024-10-05,8.71853562389416,1.4637114e-05,30.74,2078-2121,11,2460588.5,(2024 TL2),-7.91,0,0.0024,-7.74,bK24T02L,2024 TL2
2024-10-08,18.8401323119038,1.6477429e-06,28.60,2062-2083,6,2460591.5,(2024 TY13),-7.37,0,0.0065,-7.34,bK24T13Y,2024 TY13
2024-11-02,14.3996461796024,7.20959e-06,29.93,2095-2124,3,2460616.5,(2024 UB11),-7.59,0,0.0035,-7.58,bK24U11B,2024 UB11
2025-05-02,6.95,5.100e-07,26.83,2124-2124,1,2460797.5,(2025 HJ5),-7.62,0,0.015,-7.62,bK25H05J,2025 HJ5
2024-11-01,17.9244378772514,2.0111755e-06,28.74,2081-2123,22,2460615.5,(2024 UD8),-7.64,0,0.00608,-7.45,bK24U08D,2024 UD8
2024-10-26,12.2264396316162,1.9762e-07,28.34,2101-2115,2,2460609.5,(2024 UK4),-8.79,0,0.00726,-8.53,bK24U04K,2024 UK4
2024-10-31,10.5000686078979,1.2535e-06,26.99,2117-2122,3,2460614.5,(2024 UL1),-7.34,0,0.014,-7.17,bK24U01L,2024 UL1
2024-11-14,19.6742757642998,1.6224e-05,25.43,2046-2055,3,2460628.5,(2024 VC4),-4.62,0,0.028,-4.44,bK24V04C,2024 VC4
2024-10-25,10.2532567664277,4.105342e-06,26.16,2086-2122,14,2460608.5,(2024 UN2),-6.44,0,0.02,-6.15,bK24U02N,2024 UN2
2024-10-30,14.0631177687894,2.1262e-08,26.58,2108-2118,3,2460613.5,(2024 UN),-8.96,0,0.016,-8.62,bK24U00N,2024 UN
2020-01-26,3.43054606956156,6.1787e-08,28.59,2114-2123,2,2458874.5,(2020 BB),-9.43,0,0.0065,-9.42,bK20B00B,2020 BB
2024-10-31,15.6027046461585,1.0801461e-05,30.30,2056-2124,55,2460614.5,(2024 UW7),-8.03,0,0.00295,-7.51,bK24U07W,2024 UW7
2019-02-07,7.23213215974777,7.612e-09,26.68,2109-2119,2,2458521.5,(2019 BB5),-9.40,0,0.016,-9.30,bK19B05B,2019 BB5
2024-11-15,11.0931291028446,2.2393e-07,27.43,2120-2120,2,2460629.5,(2024 VK3),-8.31,0,0.011,-8.12,bK24V03K,2024 VK3
2024-10-31,11.1506304664432,6.129557e-06,28.26,2088-2124,19,2460614.5,(2024 UB5),-7.45,0,0.00759,-7.00,bK24U05B,2024 UB5
2024-11-01,14.2505155005455,2.1672334e-05,29.33,2085-2114,13,2460615.5,(2024 UD11),-7.06,0,0.0046,-6.78,bK24U11D,2024 UD11
2024-11-13,11.5899699551722,5.513761e-06,25.52,2088-2110,2,2460627.5,(2024 UU),-5.62,0,0.027,-5.62,bK24U00U,2024 UU
2024-11-24,15.7132350050105,5.0381279e-05,28.04,2061-2123,8,2460638.5,(2024 WP1),-6.21,0,0.0083,-5.85,bK24W01P,2024 WP1
2024-12-01,8.98,4.034e-07,31.61,2043-2043,1,2460645.5,(2024 XA),-9.21,0,0.0016,-9.21,bK24X00A,2024 XA
2024-12-09,8.20,4.035e-09,27.71,2099-2099,1,2460653.5,(2024 XH3),-9.98,0,0.0097,-9.98,bK24X03H,2024 XH3
2024-11-10,4.91755231690497,1.3527033e-05,27.17,2069-2107,5,2460624.5,(2024 UN8),-6.07,0,0.012,-6.06,bK24U08N,2024 UN8
2024-12-01,4.34038155621976,7.5375524e-05,27.38,2110-2121,5,2460645.5,(2024 VF),-6.02,0,0.011,-5.72,bK24V00F,2024 VF
2025-06-20,10.1843707871347,3.45519e-05,23.27,2122-2124,3,2460846.5,(2020 UL3),-4.23,0,0.075,-3.98,bK20U03L,2020 UL3
2024-11-02,11.1580190961383,9.92600059e-05,29.25,2093-2124,141,2460616.5,(2024 UV7),-6.97,0,0.0048,-6.31,bK24U07V,2024 UV7
2024-11-08,16.44,1.332e-08,26.63,2123-2123,1,2460622.5,(2024 VA2),-8.81,0,0.016,-8.81,bK24V02A,2024 VA2
2024-11-03,2.55962351259722,3.0086e-06,31.03,2111-2119,5,2460617.5,(2024 VO),-9.13,0,0.0021,-8.90,bK24V00O,2024 VO
2024-12-01,10.495075621415,2.046378e-07,27.50,2079-2123,5,2460645.5,(2024 WT3),-8.01,0,0.011,-7.97,bK24W03T,2024 WT3
2024-11-25,16.9987606251714,1.8235e-07,24.64,2064-2068,2,2460639.5,(2024 WQ2),-6.46,0,0.04,-6.32,bK24W02Q,2024 WQ2
2024-11-09,20.704051423891,1.0286075e-06,21.71,2118-2124,6,2460623.5,(2024 TW17),-4.88,0,0.15,-4.45,bK24T17W,2024 TW17
2024-12-04,11.0273124456507,3.7949e-06,27.29,2070-2078,3,2460648.5,(2024 XH),-6.71,0,0.012,-6.56,bK24X00H,2024 XH
2024-11-20,3.38415170407963,0.0001762267387,28.63,2072-2124,94,2460634.5,(2024 VP4),-6.16,0,0.0064,-5.97,bK24V04P,2024 VP4
2024-12-02,2.29283056526545,0.000202056521,29.70,2090-2124,60,2460646.5,(2024 VR4),-6.99,0,0.0039,-6.43,bK24V04R,2024 VR4
2025-04-25,5.91,1.502e-09,27.65,2122-2122,1,2460790.5,(2025 HL1),-10.56,0,0.01,-10.56,bK25H01L,2025 HL1
2022-09-22,10.934580338045,2.74310546e-05,31.87,2033-2121,39,2459844.5,(2022 SK333),-7.72,0,0.0014,-7.53,bK22SX3K,2022 SK333
2023-04-17,7.38568131849869,0.0008791653957,31.96,2042-2123,19,2460051.5,(2023 HW39),-6.81,0,0.0014,-6.47,bK23H39W,2023 HW39
2020-06-23,8.59796061482096,1.39748e-06,31.87,2056-2119,4,2459023.5,(2020 ME63),-9.51,0,0.0014,-9.35,bK20M63E,2020 ME63
2020-07-09,9.10437010294545,9.7940123e-05,32.47,2037-2122,71,2459039.5,(2020 NW8),-8.63,0,0.0011,-7.74,bK20N08W,2020 NW8
2021-07-15,14.4263376446562,0.00020566,30.36,2070-2070,2,2459410.5,(2021 NF90),-6.23,0,0.0029,-6.14,bK21N90F,2021 NF90
2024-12-01,8.89466201446958,8.88899e-07,26.84,2066-2080,9,2460645.5,(2024 WA),-7.63,0,0.014,-7.01,bK24W00A,2024 WA
2024-11-29,3.72818629888759,5.4366841e-05,29.80,2084-2124,58,2460643.5,(2024 WJ),-8.04,0,0.0037,-7.04,bK24W00J,2024 WJ
2018-12-13,4.01258277645414,1.1834404e-05,28.53,2084-2121,27,2458465.5,(2018 WH1),-7.69,0,0.0067,-7.07,bK18W01H,2018 WH1
2024-12-01,10.9801869690544,3.570163e-06,26.52,2099-2120,7,2460645.5,(2024 WS),-6.42,0,0.017,-6.39,bK24W00S,2024 WS
2024-11-24,40.25,5.453e-08,26.08,2045-2045,1,2460638.5,(2024 WS1),-6.73,0,0.021,-6.73,bK24W01S,2024 WS1
2024-11-24,9.57644785621088,1.255394e-05,29.31,2086-2118,7,2460638.5,(2024 WV1),-7.31,0,0.0047,-7.22,bK24W01V,2024 WV1
2024-12-02,5.51419484320175,9.343472e-06,29.34,2096-2124,42,2460646.5,(2024 WG12),-8.25,0,0.0046,-7.56,bK24W12G,2024 WG12
2024-12-11,14.8414195769202,3.29725e-06,26.41,2111-2124,9,2460655.5,(2024 XC),-6.72,0,0.018,-6.37,bK24X00C,2024 XC
2024-12-24,4.85,9.093e-09,26.80,2103-2103,1,2460668.5,(2024 XK2),-9.31,0,0.015,-9.31,bK24X02K,2024 XK2
2024-12-07,8.68,1.036e-08,26.77,2107-2107,1,2460651.5,(2024 WM3),-9.15,0,0.015,-9.15,bK24W03M,2024 WM3
2025-01-02,3.38052320197362,2.1518191e-05,28.06,2077-2121,7,2460677.5,(2024 XD11),-6.40,0,0.0083,-6.39,bK24X11D,2024 XD11
2025-01-22,3.93956569064983,7.3496e-06,25.54,2090-2091,2,2460697.5,(2024 YB),-5.74,0,0.026,-5.73,bK24Y00B,2024 YB
2024-12-23,6.29,1.846e-08,27.26,2112-2112,1,2460667.5,(2024 YC),-9.23,0,0.012,-9.23,bK24Y00C,2024 YC
2024-12-25,10.3007353588572,2.269273e-05,25.31,2067-2120,28,2460669.5,(2024 YH),-5.57,0,0.029,-5.07,bK24Y00H,2024 YH
2024-12-24,6.66,4.913e-08,27.09,2120-2120,1,2460668.5,(2024 YP),-8.75,0,0.013,-8.75,bK24Y00P,2024 YP
2025-01-21,7.01,4.902e-08,29.65,2121-2121,1,2460696.5,(2025 BD1),-9.97,0,0.004,-9.97,bK25B01D,2025 BD1
2024-12-20,10.515747369676,3.3551e-06,27.26,2115-2123,5,2460664.5,(2024 YD),-7.33,0,0.012,-6.88,bK24Y00D,2024 YD
2024-12-28,16.44,1.002e-08,27.91,2069-2069,1,2460672.5,(2024 YA5),-9.21,0,0.0089,-9.21,bK24Y05A,2024 YA5
2024-12-28,6.49481412302579,3.30137045e-05,29.73,2043-2124,60,2460672.5,(2024 YR6),-7.39,0,0.0038,-6.96,bK24Y06R,2024 YR6
2025-02-13,12.8892670034323,9.6010586e-05,25.34,2064-2088,11,2460719.5,(2025 CL3),-4.07,0,0.029,-4.07,bK25C03L,2025 CL3
2024-12-29,26.74,2.553e-07,24.94,2069-2069,1,2460673.5,(2024 YH7),-6.11,0,0.035,-6.11,bK24Y07H,2024 YH7
2025-04-27,8.22,2.875e-07,25.23,2117-2117,1,2460792.5,(2025 DJ5),-7.03,0,0.03,-7.03,bK25D05J,2025 DJ5
2025-01-05,19.617673657397,7.5767e-08,26.16,2110-2118,2,2460680.5,(2024 YX8),-7.76,0,0.02,-7.72,bK24Y08X,2024 YX8
2024-12-31,14.3823242591965,5.3118e-08,27.80,2073-2107,3,2460675.5,(2024 YE9),-8.72,0,0.0093,-8.59,bK24Y09E,2024 YE9
2025-01-03,11.32,6.882e-08,27.11,2122-2122,1,2460678.5,(2025 AB),-8.48,0,0.013,-8.48,bK25A00B,2025 AB
2021-10-10,17.0569220654172,5.14085e-08,29.52,2030-2089,12,2459497.5,(2021 TK208),-9.39,0,0.00419,-9.03,bK21TK8K,2021 TK208
2025-01-02,10.657533732287,7.0852e-07,25.67,2107-2118,3,2460677.5,(2024 YN9),-6.80,0,0.025,-6.78,bK24Y09N,2024 YN9
2025-01-08,7.91,1.939e-08,26.25,2104-2104,1,2460683.5,(2024 YW9),-8.63,0,0.019,-8.63,bK24Y09W,2024 YW9
2025-01-03,14.7283799019395,4.79904636e-05,29.97,2044-2125,67,2460678.5,(2025 AH4),-7.39,0,0.0034,-6.76,bK25A04H,2025 AH4
2025-02-09,11.65,2.244e-07,26.37,2105-2105,1,2460715.5,(2025 BN),-7.52,0,0.018,-7.52,bK25B00N,2025 BN
